source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:1901136,carbohydrate derivative catabolic process,8.17830290083571e-06,True,"""The chemical reactions and pathways resulting in the breakdown of carbohydrate derivative."" [GOC:TermGenie]",256,5289,107,21017,0.020230667422953298,0.41796875,query_1,"['GO:0009056', 'GO:1901135']"
GO:BP,GO:0046031,ADP metabolic process,8.230544320379733e-06,True,"""The chemical reactions and pathways involving ADP, adenosine 5'-diphosphate."" [GOC:go_curators]",101,5289,53,21017,0.010020797882397429,0.5247524752475248,query_1,"['GO:0009150', 'GO:0009179']"
GO:BP,GO:0046632,alpha-beta T cell differentiation,8.367153232863499e-06,True,"""The process in which a precursor cell type acquires the specialized features of an alpha-beta T cell. An alpha-beta T cell is a T cell that expresses an alpha-beta T cell receptor complex."" [CL:0000789, GOC:ai]",128,5289,63,21017,0.01191151446398185,0.4921875,query_1,"['GO:0030217', 'GO:0046631']"
GO:BP,GO:0070585,protein localization to mitochondrion,8.367153232863499e-06,True,"""A process in which a protein is transported to, or maintained in, a location within the mitochondrion."" [GOC:ecd]",128,5289,63,21017,0.01191151446398185,0.4921875,query_1,['GO:0033365']
GO:BP,GO:0019318,hexose metabolic process,8.491113242089837e-06,True,"""The chemical reactions and pathways involving a hexose, any monosaccharide with a chain of six carbon atoms in the molecule."" [ISBN:0198506732]",229,5289,98,21017,0.01852902249952732,0.4279475982532751,query_1,['GO:0005996']
GO:BP,GO:0044248,cellular catabolic process,8.563783965228881e-06,True,"""The chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:jl]",324,5289,129,21017,0.024390243902439025,0.39814814814814814,query_1,['GO:0009056']
GO:BP,GO:0051090,regulation of DNA-binding transcription factor activity,8.654700111597796e-06,True,"""Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]",346,5289,136,21017,0.02571374550954812,0.3930635838150289,query_1,"['GO:0006355', 'GO:0065009']"
GO:BP,GO:2001242,regulation of intrinsic apoptotic signaling pathway,9.024793195823773e-06,True,"""Any process that modulates the frequency, rate or extent of intrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]",182,5289,82,21017,0.015503875968992248,0.45054945054945056,query_1,"['GO:0097193', 'GO:1902531', 'GO:2001233']"
GO:BP,GO:0072655,establishment of protein localization to mitochondrion,9.089074797503276e-06,True,"""The directed movement of a protein to the mitochondrion or a part of the mitochondrion."" [GOC:mah]",120,5289,60,21017,0.011344299489506523,0.5,query_1,"['GO:0070585', 'GO:0072594']"
GO:BP,GO:0043603,amide metabolic process,9.619991942442454e-06,True,"""The chemical reactions and pathways involving an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group, as carried out by individual cells."" [GOC:curators]",452,5289,169,21017,0.031953110228776706,0.37389380530973454,query_1,['GO:0008152']
GO:BP,GO:0031667,response to nutrient levels,9.879707564349466e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of nutrients."" [GOC:mah]",501,5289,184,21017,0.034789185101153336,0.36726546906187624,query_1,['GO:0050896']
GO:BP,GO:0000956,nuclear-transcribed mRNA catabolic process,1.014390818926509e-05,True,"""The chemical reactions and pathways resulting in the breakdown of nuclear-transcribed mRNAs in eukaryotic cells."" [GOC:krc]",123,5289,61,21017,0.011533371147664964,0.4959349593495935,query_1,['GO:0006402']
GO:BP,GO:0009314,response to radiation,1.0826440840906815e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:jl, Wikipedia:Electromagnetic_radiation]",430,5289,162,21017,0.030629608621667612,0.3767441860465116,query_1,['GO:0009628']
GO:BP,GO:0007034,vacuolar transport,1.0829825228166963e-05,True,"""The directed movement of substances into, out of or within a vacuole."" [GOC:ai]",171,5289,78,21017,0.01474758933635848,0.45614035087719296,query_1,['GO:0046907']
GO:BP,GO:0032204,regulation of telomere maintenance,1.119184722757804e-05,True,"""Any process that modulates the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA."" [GOC:mah]",107,5289,55,21017,0.010398941198714312,0.514018691588785,query_1,"['GO:0000723', 'GO:0033044', 'GO:0051052']"
GO:BP,GO:0034502,protein localization to chromosome,1.1235482952407885e-05,True,"""Any process in which a protein is transported to, or maintained at, a specific location on a chromosome."" [GOC:mah]",126,5289,62,21017,0.011722442805823408,0.49206349206349204,query_1,['GO:0033365']
GO:BP,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,1.1497016535345418e-05,True,"""The chemical reactions and pathways resulting in the formation of ATP driven by transport of protons across a mitochondrial membrane to generate an electrochemical gradient (proton-motive force)."" [GOC:vw]",66,5289,39,21017,0.00737379466817924,0.5909090909090909,query_1,"['GO:0006119', 'GO:0015986']"
GO:BP,GO:0046032,ADP catabolic process,1.2420691961237746e-05,True,"""The chemical reactions and pathways resulting in the breakdown of ADP, adenosine 5'-diphosphate."" [GOC:go_curators]",94,5289,50,21017,0.009453582907922102,0.5319148936170213,query_1,"['GO:0009154', 'GO:0009181', 'GO:0046031']"
GO:BP,GO:0009181,purine ribonucleoside diphosphate catabolic process,1.4793068393897275e-05,True,"""The chemical reactions and pathways resulting in the breakdown of purine ribonucleoside diphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with diphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",97,5289,51,21017,0.009642654566080544,0.5257731958762887,query_1,"['GO:0009137', 'GO:0009179', 'GO:0009191']"
GO:BP,GO:0009137,purine nucleoside diphosphate catabolic process,1.4793068393897275e-05,True,"""The chemical reactions and pathways resulting in the breakdown of purine nucleoside diphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with diphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",97,5289,51,21017,0.009642654566080544,0.5257731958762887,query_1,"['GO:0009134', 'GO:0009135']"
GO:BP,GO:0051607,defense response to virus,1.5432665248256764e-05,True,"""Reactions triggered in response to the presence of a virus that act to protect the cell or organism."" [GOC:ai]",311,5289,124,21017,0.023444885611646815,0.3987138263665595,query_1,"['GO:0009615', 'GO:0140546']"
GO:BP,GO:0000422,autophagy of mitochondrion,1.587745574539363e-05,True,"""The autophagic process in which mitochondria are delivered to a type of vacuole and degraded in response to changing cellular conditions."" [GOC:autophagy, PMID:15798367, PMID:19289147, PMID:23065344]",69,5289,40,21017,0.007562866326337682,0.5797101449275363,query_1,['GO:0006914']
GO:BP,GO:0032870,cellular response to hormone stimulus,1.704095743565215e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]",637,5289,224,21017,0.042352051427491016,0.3516483516483517,query_1,"['GO:0009725', 'GO:0070887', 'GO:0071495']"
GO:BP,GO:0009191,ribonucleoside diphosphate catabolic process,1.7383357836355253e-05,True,"""The chemical reactions and pathways resulting in the breakdown of a ribonucleoside diphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with diphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",100,5289,52,21017,0.009831726224238986,0.52,query_1,"['GO:0009134', 'GO:0009185']"
GO:BP,GO:0009201,ribonucleoside triphosphate biosynthetic process,1.8302210085292602e-05,True,"""The chemical reactions and pathways resulting in the formation of a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",119,5289,59,21017,0.01115522783134808,0.4957983193277311,query_1,"['GO:0009142', 'GO:0009199']"
GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,2.0727547149372556e-05,True,"""Any process that modulates the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",5633,5289,1576,21017,0.2979769332577047,0.27977986863127996,query_1,"['GO:0009059', 'GO:0009889', 'GO:0060255']"
GO:BP,GO:0007059,chromosome segregation,2.0782680182326707e-05,True,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",427,5289,160,21017,0.03025146530535073,0.3747072599531616,query_1,['GO:0022402']
GO:BP,GO:0007006,mitochondrial membrane organization,2.2037324341194052e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a mitochondrial membrane, either of the lipid bilayer surrounding a mitochondrion."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",114,5289,57,21017,0.010777084515031198,0.5,query_1,"['GO:0007005', 'GO:0061024']"
GO:BP,GO:0001819,positive regulation of cytokine production,2.222498786085233e-05,True,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",486,5289,178,21017,0.03365475515220268,0.3662551440329218,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']"
GO:BP,GO:0002520,immune system development,2.4596231924830225e-05,True,"""The process whose specific outcome is the progression of an organismal system whose objective is to provide calibrated responses by an organism to a potential internal or invasive threat, over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:add, GOC:dph]",200,5289,87,21017,0.016449234259784458,0.435,query_1,"['GO:0002376', 'GO:0048731']"
GO:BP,GO:0006643,membrane lipid metabolic process,2.524621544100968e-05,True,"""The chemical reactions and pathways involving membrane lipids, any lipid found in or associated with a biological membrane."" [GOC:ai]",212,5289,91,21017,0.017205520892418228,0.42924528301886794,query_1,['GO:0006629']
GO:BP,GO:0051094,positive regulation of developmental process,2.6859288117336126e-05,True,"""Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",1331,5289,423,21017,0.07997731140102099,0.3178061607813674,query_1,"['GO:0032502', 'GO:0048518', 'GO:0050793']"
GO:BP,GO:0050779,RNA destabilization,2.709654769004418e-05,True,"""Any process that decreases the stability of an RNA molecule, making it more vulnerable to degradative processes."" [GOC:ai]",101,5289,52,21017,0.009831726224238986,0.5148514851485149,query_1,"['GO:0006401', 'GO:0009896', 'GO:0043487', 'GO:0051254']"
GO:BP,GO:0001933,negative regulation of protein phosphorylation,2.7186100562292553e-05,True,"""Any process that stops, prevents or reduces the rate of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]",270,5289,110,21017,0.020797882397428625,0.4074074074074074,query_1,"['GO:0001932', 'GO:0006468', 'GO:0031400', 'GO:0042326']"
GO:BP,GO:0002224,toll-like receptor signaling pathway,2.767145403415025e-05,True,"""The series of molecular signals initiated by a ligand binding to a toll-like receptor of a target cell. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate an innate immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:12467241, PMID:12524386, PMID:12855817, PMID:15585605, PMID:15728447]",75,5289,42,21017,0.007941009642654566,0.56,query_1,['GO:0002221']
GO:BP,GO:0009267,cellular response to starvation,2.8906086172817052e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nourishment."" [GOC:jl]",177,5289,79,21017,0.014936660994516921,0.4463276836158192,query_1,"['GO:0031669', 'GO:0033554', 'GO:0042594']"
GO:BP,GO:0051253,negative regulation of RNA metabolic process,3.038592489988068e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1457,5289,458,21017,0.08659481943656645,0.3143445435827042,query_1,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']"
GO:BP,GO:0045017,glycerolipid biosynthetic process,3.0590321192825704e-05,True,"""The chemical reactions and pathways resulting in the formation of glycerolipids, any lipid with a glycerol backbone."" [GOC:ai]",249,5289,103,21017,0.01947438079031953,0.41365461847389556,query_1,"['GO:0008610', 'GO:0046486']"
GO:BP,GO:0009134,nucleoside diphosphate catabolic process,3.111512927448364e-05,True,"""The chemical reactions and pathways resulting in the breakdown of a nucleoside diphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with diphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",104,5289,53,21017,0.010020797882397429,0.5096153846153846,query_1,"['GO:0009132', 'GO:1901292']"
GO:BP,GO:1902107,positive regulation of leukocyte differentiation,3.129869062762165e-05,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]",189,5289,83,21017,0.01569294762715069,0.43915343915343913,query_1,"['GO:0002521', 'GO:1902105', 'GO:1903708']"
GO:BP,GO:1903708,positive regulation of hemopoiesis,3.129869062762165e-05,True,"""Any process that activates or increases the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",189,5289,83,21017,0.01569294762715069,0.43915343915343913,query_1,"['GO:0002684', 'GO:0010720', 'GO:0030097', 'GO:0051240', 'GO:1903706']"
GO:BP,GO:0006909,phagocytosis,3.234756997085175e-05,True,"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]",234,5289,98,21017,0.01852902249952732,0.4188034188034188,query_1,['GO:0006897']
GO:BP,GO:0045646,regulation of erythrocyte differentiation,3.266878000135342e-05,True,"""Any process that modulates the frequency, rate or extent of erythrocyte differentiation."" [GOC:go_curators]",44,5289,29,21017,0.00548307808659482,0.6590909090909091,query_1,"['GO:0030218', 'GO:0045637']"
GO:BP,GO:0050863,regulation of T cell activation,3.5089764675192126e-05,True,"""Any process that modulates the frequency, rate or extent of T cell activation."" [GOC:ai]",375,5289,143,21017,0.027037247116657212,0.38133333333333336,query_1,"['GO:0042110', 'GO:0051249']"
GO:BP,GO:0072526,pyridine-containing compound catabolic process,3.638940750476042e-05,True,"""The chemical reactions and pathways resulting in the breakdown of a pyridine-containing compound, i.e. any compound that contains pyridine or a formal derivative thereof."" [GOC:mah]",99,5289,51,21017,0.009642654566080544,0.5151515151515151,query_1,"['GO:0009056', 'GO:0072524']"
GO:BP,GO:0032481,positive regulation of type I interferon production,3.670614245385335e-05,True,"""Any process that activates or increases the frequency, rate, or extent of type I interferon production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, GOC:mah]",73,5289,41,21017,0.007751937984496124,0.5616438356164384,query_1,"['GO:0001819', 'GO:0032479', 'GO:0032606']"
GO:BP,GO:0050864,regulation of B cell activation,3.8125418050372936e-05,True,"""Any process that modulates the frequency, rate or extent of B cell activation."" [GOC:ai]",132,5289,63,21017,0.01191151446398185,0.4772727272727273,query_1,"['GO:0042113', 'GO:0051249']"
GO:BP,GO:0051301,cell division,3.86041517922761e-05,True,"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]",656,5289,228,21017,0.04310833806012479,0.3475609756097561,query_1,['GO:0009987']
GO:BP,GO:1903037,regulation of leukocyte cell-cell adhesion,3.9518663046637645e-05,True,"""Any process that modulates the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",366,5289,140,21017,0.026470032142181885,0.3825136612021858,query_1,"['GO:0007159', 'GO:0022407']"
GO:BP,GO:0061014,positive regulation of mRNA catabolic process,4.1804525769327145e-05,True,"""Any process that increases the rate, frequency, or extent of a mRNA catabolic process, the chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."" [GOC:ascb_2009, GOC:dph, GOC:tb]",102,5289,52,21017,0.009831726224238986,0.5098039215686274,query_1,"['GO:0006402', 'GO:0009896', 'GO:0061013', 'GO:1903313']"
GO:BP,GO:0006754,ATP biosynthetic process,4.1804525769327145e-05,True,"""The chemical reactions and pathways resulting in the formation of ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators, ISBN:0198506732]",102,5289,52,21017,0.009831726224238986,0.5098039215686274,query_1,"['GO:0009152', 'GO:0009206', 'GO:0046034']"
GO:BP,GO:0031123,RNA 3'-end processing,4.201467257019144e-05,True,"""Any process involved in forming the mature 3' end of an RNA molecule."" [GOC:mah]",94,5289,49,21017,0.00926451124976366,0.5212765957446809,query_1,['GO:0006396']
GO:BP,GO:0046474,glycerophospholipid biosynthetic process,4.369318602391541e-05,True,"""The chemical reactions and pathways resulting in the formation of glycerophospholipids, any derivative of glycerophosphate that contains at least one O-acyl, O-alkyl, or O-alkenyl group attached to the glycerol residue."" [ISBN:0198506732]",208,5289,89,21017,0.01682737757610134,0.42788461538461536,query_1,"['GO:0006650', 'GO:0008654', 'GO:0045017']"
GO:BP,GO:0071222,cellular response to lipopolysaccharide,4.3697366085266456e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:mah]",214,5289,91,21017,0.017205520892418228,0.4252336448598131,query_1,"['GO:0032496', 'GO:0071219', 'GO:0071396', 'GO:1901701']"
GO:BP,GO:0009152,purine ribonucleotide biosynthetic process,4.539896806282539e-05,True,"""The chemical reactions and pathways resulting in the formation of a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",161,5289,73,21017,0.01380223104556627,0.453416149068323,query_1,"['GO:0006164', 'GO:0009150', 'GO:0009260']"
GO:BP,GO:0007015,actin filament organization,4.6206573497589015e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking."" [GOC:mah]",464,5289,170,21017,0.03214218188693515,0.36637931034482757,query_1,"['GO:0030036', 'GO:0097435']"
GO:BP,GO:0048878,chemical homeostasis,4.7568696718454064e-05,True,"""Any biological process involved in the maintenance of an internal steady state of a chemical."" [GOC:isa_complete]",1026,5289,335,21017,0.06333900548307808,0.32651072124756336,query_1,['GO:0042592']
GO:BP,GO:0051493,regulation of cytoskeleton organization,4.856104521936108e-05,True,"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:ai]",517,5289,186,21017,0.03516732841747022,0.3597678916827853,query_1,"['GO:0007010', 'GO:0033043']"
GO:BP,GO:0032206,positive regulation of telomere maintenance,4.866051223328388e-05,True,"""Any process that activates or increases the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA."" [GOC:mah]",71,5289,40,21017,0.007562866326337682,0.5633802816901409,query_1,"['GO:0000723', 'GO:0032204', 'GO:0051054', 'GO:2001252']"
GO:BP,GO:0030162,regulation of proteolysis,4.9634548351456066e-05,True,"""Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:mah]",435,5289,161,21017,0.03044053696350917,0.3701149425287356,query_1,"['GO:0006508', 'GO:0051246']"
GO:BP,GO:0061709,reticulophagy,5.160239020945611e-05,True,"""The selective autohagy process in which parts of the endoplasmic reticulum are loaded into autophagosomes, delivered to the vacuole, and degraded in response to changing cellular conditions."" [GOC:autophagy, GOC:dph, PMID:22481944, PMID:24060720, PMID:26040717]",18,5289,16,21017,0.0030251465305350727,0.8888888888888888,query_1,['GO:0016236']
GO:BP,GO:0043487,regulation of RNA stability,5.475559285330638e-05,True,"""Any process that modulates the propensity of RNA molecules to degradation. Includes processes that both stabilize and destabilize RNAs."" [GOC:jl]",185,5289,81,21017,0.015314804310833806,0.43783783783783786,query_1,"['GO:0006401', 'GO:0009894', 'GO:0010608', 'GO:0051252', 'GO:0065008']"
GO:BP,GO:0042775,mitochondrial ATP synthesis coupled electron transport,5.6171214302487765e-05,True,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP, as it occurs in the mitochondrial inner membrane or chloroplast thylakoid membrane."" [GOC:mtg_sensu, ISBN:0716731363]",100,5289,51,21017,0.009642654566080544,0.51,query_1,['GO:0042773']
GO:BP,GO:0042773,ATP synthesis coupled electron transport,5.6171214302487765e-05,True,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP."" [ISBN:0716731363]",100,5289,51,21017,0.009642654566080544,0.51,query_1,"['GO:0006119', 'GO:0022904']"
GO:BP,GO:0071219,cellular response to molecule of bacterial origin,5.6234906055811755e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin."" [GOC:mah]",224,5289,94,21017,0.01777273586689355,0.41964285714285715,query_1,"['GO:0002237', 'GO:0071216']"
GO:BP,GO:0034620,cellular response to unfolded protein,5.6389084225589676e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."" [GOC:mah]",92,5289,48,21017,0.009075439591605219,0.5217391304347826,query_1,"['GO:0006986', 'GO:0035967']"
GO:BP,GO:0006096,glycolytic process,5.6389084225589676e-05,True,"""The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules."" [GOC:bf, GOC:dph, ISBN:0201090910, ISBN:0716720094, ISBN:0879010479, Wikipedia:Glycolysis]",92,5289,48,21017,0.009075439591605219,0.5217391304347826,query_1,"['GO:0006090', 'GO:0006091', 'GO:0016052', 'GO:0019364', 'GO:0046032', 'GO:0046034', 'GO:0046496']"
GO:BP,GO:0006403,RNA localization,5.6895125543430174e-05,True,"""A process in which RNA is transported to, or maintained in, a specific location."" [GOC:ai]",197,5289,85,21017,0.016071090943467575,0.43147208121827413,query_1,['GO:0033036']
GO:BP,GO:0051050,positive regulation of transport,6.18820031026896e-05,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",844,5289,282,21017,0.05331820760068066,0.3341232227488152,query_1,"['GO:0006810', 'GO:0048518', 'GO:0051049']"
GO:BP,GO:0030155,regulation of cell adhesion,6.510457120833754e-05,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]",779,5289,263,21017,0.04972584609567026,0.337612323491656,query_1,"['GO:0007155', 'GO:0050794']"
GO:BP,GO:0022900,electron transport chain,6.897423951111967e-05,True,"""A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors."" [GOC:mtg_electron_transport]",174,5289,77,21017,0.014558517678200038,0.4425287356321839,query_1,['GO:0006091']
GO:BP,GO:0071478,cellular response to radiation,7.139681401667235e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:mah]",180,5289,79,21017,0.014936660994516921,0.4388888888888889,query_1,"['GO:0009314', 'GO:0071214']"
GO:BP,GO:0031396,regulation of protein ubiquitination,7.527028775629767e-05,True,"""Any process that modulates the frequency, rate or extent of the addition of ubiquitin groups to a protein."" [GOC:mah]",198,5289,85,21017,0.016071090943467575,0.4292929292929293,query_1,"['GO:0016567', 'GO:1903320']"
GO:BP,GO:0042147,"retrograde transport, endosome to Golgi",7.548237168588818e-05,True,"""The directed movement of membrane-bounded vesicles from endosomes back to the trans-Golgi network where they are recycled for further rounds of transport."" [GOC:jl, PMID:10873832, PMID:16936697]",98,5289,50,21017,0.009453582907922102,0.5102040816326531,query_1,"['GO:0016197', 'GO:0016482']"
GO:BP,GO:0034644,cellular response to UV,7.568504129279268e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ultraviolet radiation (UV light) stimulus. Ultraviolet radiation is electromagnetic radiation with a wavelength in the range of 10 to 380 nanometers."" [GOC:mah]",90,5289,47,21017,0.008886367933446776,0.5222222222222223,query_1,"['GO:0009411', 'GO:0071482']"
GO:BP,GO:0015986,proton motive force-driven ATP synthesis,7.80069245307854e-05,True,"""The chemical reactions and pathways resulting in the formation of ATP driven by transport of protons across a membrane to generate an electrochemical gradient (proton-motive force)."" [GOC:vw]",77,5289,42,21017,0.007941009642654566,0.5454545454545454,query_1,['GO:0006754']
GO:BP,GO:1901988,negative regulation of cell cycle phase transition,7.832320785368983e-05,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",259,5289,105,21017,0.019852524106636415,0.40540540540540543,query_1,"['GO:0010948', 'GO:0044770', 'GO:1901987']"
GO:BP,GO:0034599,cellular response to oxidative stress,8.325655110877212e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:mah]",250,5289,102,21017,0.019285309132161088,0.408,query_1,"['GO:0006979', 'GO:0062197']"
GO:BP,GO:0045732,positive regulation of protein catabolic process,9.770237855736691e-05,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators]",214,5289,90,21017,0.017016449234259785,0.4205607476635514,query_1,"['GO:0009896', 'GO:0030163', 'GO:0042176', 'GO:0051247']"
GO:BP,GO:0006661,phosphatidylinositol biosynthetic process,9.82391448162329e-05,True,"""The chemical reactions and pathways resulting in the formation of phosphatidylinositol, any glycophospholipid in which the sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol."" [ISBN:0198506732]",129,5289,61,21017,0.011533371147664964,0.4728682170542636,query_1,"['GO:0046474', 'GO:0046488']"
GO:BP,GO:0031334,positive regulation of protein-containing complex assembly,9.920750404526153e-05,True,"""Any process that activates or increases the frequency, rate or extent of protein complex assembly."" [GOC:mah]",199,5289,85,21017,0.016071090943467575,0.4271356783919598,query_1,"['GO:0043254', 'GO:0044089', 'GO:0051130', 'GO:0065003']"
