structure,Metric,Eigengene,raw_beta,std_beta,std_se,std_stat,p_value,p_fdr,r_squared
Medial_Parietal_Association_Cortex,ng_RAS_060622_mean,Eigengene_3,-200.98668893082908,-0.25731312751909385,0.07186186989558452,-3.5806628451635127,0.00039002784296951557,6.249704308710339e-4,0.03457501422136631
Medial_Parietal_Association_Cortex,ng_RAS_060622_mean,Eigengene_4,-315.6667658162394,-0.4041322497430072,0.045818876436666545,-8.820213003293997,5.0910382442053843e-17,1.1454836049462115e-15,0.178515014642223
Medial_Parietal_Association_Cortex,ng_RAS_060622_mean,Eigengene_5,-189.14171035104476,-0.24214859846508327,0.03549797262100996,-6.821476850251564,3.853461662747435e-11,2.1389876397085653e-10,0.11502794232624435
Medial_Parietal_Association_Cortex,ng_RAS_060622_mean,Eigengene_6,38.098227633133476,0.048775240576204054,0.04737697138498918,1.0295136888310656,0.30393339373167,0.34984688641898787,0.002951870816286571
Medial_Parietal_Association_Cortex,ng_RAS_060622_mean,Eigengene_7,-64.59602982580746,-0.08269904115647969,0.020712996097465162,-3.9926160738571435,7.931369418001614e-5,1.3510850112684138e-4,0.04262967642783306
Medial_Parietal_Association_Cortex,ng_RAS_060622_mean,Eigengene_8,-222.51100830401927,-0.28486962872371624,0.040824584151137905,-6.977894194074137,1.458302801410389e-11,8.559603399582719e-11,0.11972481933379954
Medial_Parietal_Association_Cortex,ng_RAS_060622_mean,Eigengene_9,-21.401237657059543,-0.02739892588713971,0.014573244775086156,-1.8800841068682133,0.060908395724684025,0.07666791070239948,0.00977697601373633
Medial_Parietal_Association_Cortex,ng_RAS_060622_mean,Eigengene_10,93.12091291323358,0.1192180112354792,0.02004159991868318,5.94852764845095,6.440552978455429e-9,2.2438055537844722e-8,0.08995000540653554
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_1,-425.266039915773,-0.5444466762475372,0.08435695629588336,-6.4540815619032275,3.5420744518980507e-10,1.648896727607713e-9,0.10422777448861745
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_2,317.0864072064289,0.4059497450607746,0.0699626646574631,5.802376839823108,1.439977806958528e-8,4.494728414783845e-8,0.085959571251572
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_3,-233.23528275755532,-0.29859937677166903,0.07249568069401018,-4.11885748106839,4.7328134700666526e-5,8.406971295513133e-5,0.045244189563876505
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_4,-294.5301776988092,-0.3770721413223404,0.047252096852708585,-7.9800086438010815,2.0028648013231458e-14,2.3511891145967365e-13,0.15101607075334056
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_5,-200.7827437979963,-0.2570520268449607,0.0357875104819079,-7.1827300469785795,3.988419266577767e-12,2.726261270825309e-11,0.1259586611427622
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_6,12.42706548204707,0.01590974557608902,0.04812488250357067,0.3305929230041981,0.7411453844203928,0.7726226015193284,3.051908545224e-4
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_7,-41.1766589119758,-0.052716400980534164,0.021293322209910683,-2.47572457040067,0.013758532449004381,0.018761635157733245,0.0168325197319961
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_8,-177.4295854284276,-0.22715415525212987,0.04247670633120154,-5.347734673233652,1.5911741672016523e-7,4.130932934081213e-7,0.07397411897676832
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_9,-23.876733568958315,-0.03056817853088378,0.01476839431985545,-2.0698376457748164,0.03918434193857724,0.050500106555684265,0.011825598660307341
Primary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_10,78.23662549153315,0.10016240826124925,0.020644184635392703,4.8518461750981094,1.828654006359257e-6,3.997867058437243e-6,0.061698343371245856
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_1,-413.13872152345886,-0.5289206817622993,0.0905351440044712,-5.842158728285425,1.158530852155233e-8,3.7417809540595684e-8,0.08703936795320658
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_2,344.2600336082493,0.44073876931249606,0.07422594457153008,5.937799402306895,6.835992121793947e-9,2.336351737828311e-8,0.0896549084812126
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_3,-212.4744533147068,-0.27202033324272995,0.07755289472776837,-3.507545839489227,5.098290420552929e-4,8.073539082400533e-4,0.033223824477614315
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_4,-313.1358686201917,-0.40089206962755447,0.05023242121812499,-7.980743509988398,1.992767248977694e-14,2.3511891145967365e-13,0.15103968452999272
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_5,-207.9303996462252,-0.26620281036461463,0.038184939570151684,-6.971408449542223,1.5187409937246197e-11,8.818496092594566e-11,0.11952895162390705
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_6,27.515591153582385,0.03522682448737483,0.05113489387859989,0.6888999236217711,0.49133245863734154,0.5381734841058101,0.0013238961062614174
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_7,-57.890334941406856,-0.07411407798268586,0.022491073765407918,-3.295266324575218,0.0010815611442736126,0.001640570275021772,0.02943885501510138
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_8,-166.23592039065326,-0.21282347009783995,0.045557410843143846,-4.671544456962237,4.2368382115469584e-6,8.699211537016567e-6,0.05745652261671707
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_9,-23.556647148660286,-0.030158388020271328,0.015713124659566986,-1.919311955684721,0.055739517318459296,0.07032555923357015,0.010185025724409378
Secondary_Somatosensory_Cortex,ng_RAS_060622_mean,Eigengene_10,70.45205256293562,0.09019621190609053,0.02214946967052075,4.072161241229843,5.737532679474696e-5,9.994411764246245e-5,0.044269279263324225
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_1,-312.7480463709756,-0.4003955603492627,0.0924110163892099,-4.332768710852679,1.9152090506316297e-5,3.578591305678478e-5,0.04982546638568411
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_2,291.0604900984071,0.37263007516998575,0.07530385621521149,4.948353164080247,1.1541045907583279e-6,2.6296053966645446e-06,0.0640185164801953
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_3,-157.75444832709837,-0.20196506890595653,0.07819092991336253,-2.582973103526698,0.010191394247133837,0.014147436744093245,0.01829522043471361
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_4,-301.36659313746554,-0.3858244594330524,0.0505921891181033,-7.626166531999178,2.2011107920388237e-13,1.9485243077064996e-12,0.1397506664323906
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_5,-180.62254272369265,-0.2312419375428383,0.03883850958463738,-5.953934381516698,6.249820392458084e-9,2.1914954622904972e-8,0.09009885517711635
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_6,46.88281828163978,0.06002170921433599,0.051097610948994614,1.1746480530028962,0.24091627744887079,0.28220127944119355,0.0038393867877837156
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_7,-61.13488968849714,-0.07826791789030316,0.02246407750893871,-3.4841367449502196,5.549513152242539e-4,8.711445064566775e-4,0.03279633329033607
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_8,-146.9206819598129,-0.18809514387954449,0.04588587007749656,-4.099195320081562,5.133549766198584e-5,9.029696657157119e-5,0.044832576679696465
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_9,-22.973549365041478,-0.02941187731774426,0.01572551639098673,-1.8703282351097883,0.062254052141485466,0.07817950734047012,0.00967675193572151
Temporal_Association_Cortex,ng_RAS_060622_mean,Eigengene_10,60.534954338999285,0.07749985090084348,0.02229556859868839,3.4760203830550735,5.714493591002346e-4,8.944424751134107e-4,0.03264869480637976
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_1,-389.9924045627244,-0.4992876187997867,0.08842269146829461,-5.646600555908371,3.336961324921724e-8,9.955575223523376e-8,0.081778400336897
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_2,265.55998199439944,0.3399830599448828,0.07360033923411408,4.619313762446616,5.378475993264568e-6,1.0837227747622635e-5,0.056250774458033316
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_3,-242.2640740864967,-0.31015848323252954,0.0750433396735143,-4.133058104582151,4.4621075022281415e-5,7.952270796050153e-5,0.045542472274597415
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_4,-260.63125427794137,-0.33367305827184385,0.05007886653105541,-6.662951488027852,1.0148041626656372e-10,5.169757055089095e-10,0.11032674630307436
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_5,-168.5779388867047,-0.21582183833372873,0.037953854271393715,-5.68642743871197,2.6963172509732083e-8,8.226052630087754e-8,0.08284017358544175
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_6,8.816834732019759,0.011287749113055237,0.04982791457731413,0.22653464847582389,0.8209149037622212,0.8492223142367806,1.4332567536496822e-4
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_7,-53.52008217562962,-0.06851906364022821,0.021936065294246913,-3.1235804015498823,0.0019322957999889168,0.0028824301988784945,0.026530456354363643
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_8,-182.15559120052268,-0.23320462223758126,0.0440055812729578,-5.299432833100414,2.035228727998095e-7,5.088071819995238e-7,0.07274061913932177
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_9,-11.74420641206505,-0.015035515526892794,0.015360450853899522,-0.97884597723743,0.32831708388969316,0.37482288647026285,0.0026692233490778856
Ventral_Orbital_Cortex,ng_RAS_060622_mean,Eigengene_10,87.95480000135879,0.11260409726166014,0.021246756674095254,5.29982523868929,2.0311776188509513e-7,5.088071819995238e-7,0.07275060821761116
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_1,-472.37222048207605,-0.6047543449368092,0.09307390315989508,-6.497571546966065,2.737062848607936e-10,1.3079769365029075e-9,0.10548848381163808
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_2,416.9033356537434,0.5337403274857001,0.07571289418037991,7.049530113247375,9.295410198895894e-12,5.769564951038831e-11,0.12189447548326887
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_3,-127.94849988232339,-0.16380601541939782,0.08145914371540261,-2.010897831085656,0.04508555411061134,0.057420281178608784,0.011169121225977234
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_4,-155.86732568787968,-0.19954908090748516,0.05563099417665391,-3.5870126691215574,3.80978818659462e-4,6.141151106749537e-4,0.03469349305302618
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_5,-232.2393979915141,-0.29732439570122093,0.03923489667641783,-7.578059862202416,3.0315986123325187e-13,2.598513096285016e-12,0.13823606188624232
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_6,-99.94736087297707,-0.12795756848532472,0.052711281417702205,-2.4275176972334482,0.015695039976977163,0.021294777858210222,0.016193894156407783
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_7,21.307044792873366,0.027278335510719086,0.02366672760049049,1.152602758234888,0.2498425089901257,0.2920237118066404,0.003697154953568726
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_8,74.27840053531833,0.0950948923559631,0.048476410264834346,1.9616735611495275,0.05057504813020383,0.064109215939695,0.010634745598545685
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_9,13.204128337036675,0.016904579983083853,0.016378879022400938,1.0320962722762608,0.3027237496452917,0.3492966342061058,0.0029666552143127575
Posterolateral_Cortical_Amygdaloid_Area,ng_RAS_060622_mean,Eigengene_10,13.91697947811506,0.01781720736921668,0.023512094259956692,0.7577890413429084,0.4490757976177977,0.49591192374971527,0.0016014653601533614
Hippocampus,ng_RAS_060622_mean,Eigengene_1,-514.6819793426362,-0.6589213966699538,0.11572566262027408,-5.6938226297484755,2.5913404127395418e-8,7.950703539087231e-8,0.08303787719388227
Hippocampus,ng_RAS_060622_mean,Eigengene_2,361.4072130279905,0.4626914388554187,0.0961631358063564,4.811526111077949,2.2115803438926386e-6,4.757981616342728e-6,0.06073917336317581
Hippocampus,ng_RAS_060622_mean,Eigengene_3,-303.9152871199781,-0.38908742387720285,0.09847578140279015,-3.9510976032344405,9.372266712476702e-5,1.5815700077304433e-4,0.041784543474495464
Hippocampus,ng_RAS_060622_mean,Eigengene_4,-382.39874215412084,-0.4895658355609202,0.06454168077472688,-7.585266291246377,2.889905143489824e-13,2.517014157233072e-12,0.13846267966381903
Hippocampus,ng_RAS_060622_mean,Eigengene_5,-242.45730722480766,-0.31040586987998997,0.049242697384213524,-6.303591930760103,8.5577006815459e-10,3.787834727897365e-9,0.09990381568802753
Hippocampus,ng_RAS_060622_mean,Eigengene_6,30.81811994728376,0.03945488564480537,0.06522979860168489,0.6048598415231999,0.5456553088983529,0.5904887110322857,0.0010208992356446542
Hippocampus,ng_RAS_060622_mean,Eigengene_7,-69.33353460408706,-0.08876422973996476,0.028737594080722895,-3.088784311262423,0.002166822494173071,0.0032145168869600507,0.02595791817137711
Hippocampus,ng_RAS_060622_mean,Eigengene_8,-229.0654665544026,-0.29326097125774764,0.05780924455947246,-5.072907862617878,6.303796291230763e-7,1.512911109895383e-6,0.06706303780099496
Hippocampus,ng_RAS_060622_mean,Eigengene_9,-26.84313367314067,-0.03436591106899629,0.020062072230073287,-1.7129791317110987,0.08758216804036045,0.10748720623135147,0.008129727559713423
Hippocampus,ng_RAS_060622_mean,Eigengene_10,104.82187785601282,0.13419816688874203,0.02801344839987601,4.790490801886997,2.4409564968718685e-6,5.209946673165254e-6,0.06024117150408171
Parasubiculum,ng_RAS_060622_mean,Eigengene_1,-422.3456066472502,-0.5407077927322566,0.09877658371218834,-5.474048326147334,8.290017920212561e-8,2.2609139782397893e-7,0.077236836409207
Parasubiculum,ng_RAS_060622_mean,Eigengene_2,321.49813861235276,0.4115978624155673,0.08157413135437018,5.045691024615694,7.201779001254171e-7,1.6908524611640229e-6,0.06639301217146529
Parasubiculum,ng_RAS_060622_mean,Eigengene_3,-258.0238347780785,-0.3303349105077645,0.08379643897754166,-3.9421115567488227,9.715246818109205e-5,1.6343405862239782e-4,0.04160259515592765
Parasubiculum,ng_RAS_060622_mean,Eigengene_4,-344.9022315010001,-0.4415609429059278,0.05436692550672944,-8.121867087210443,7.506320907602286e-15,9.426542535128452e-14,0.1555901260065073
Parasubiculum,ng_RAS_060622_mean,Eigengene_5,-199.39133720193772,-0.255270679111005,0.04205108974432069,-6.070489032819445,3.252444390035112e-9,1.186702682850649e-8,0.09332850189316952
Parasubiculum,ng_RAS_060622_mean,Eigengene_6,45.877630834627155,0.05873481839032237,0.05544253352582194,1.0593819339617134,0.29014010354813374,0.33621385389697905,0.0031250916832485922
Parasubiculum,ng_RAS_060622_mean,Eigengene_7,-57.583924218767685,-0.07372179577849082,0.024466859107170648,-3.013128716504716,0.0027697702408509507,0.004064336766466069,0.02473294857753152
Parasubiculum,ng_RAS_060622_mean,Eigengene_8,-194.6786891719237,-0.2492373133694709,0.049191244675680416,-5.066700690594457,6.498524422855966e-7,1.5527447736027532e-6,0.0669099968061203
Parasubiculum,ng_RAS_060622_mean,Eigengene_9,-34.05246441314472,-0.04359565384399418,0.016984124311744665,-2.5668473124544557,0.010668535286674849,0.014734038503336109,0.018071610647366305
Parasubiculum,ng_RAS_060622_mean,Eigengene_10,69.89868265130625,0.08948776029969938,0.024128265386274612,3.7088352132683595,2.4124886942993883e-4,3.912143828593603e-4,0.03700136291080051
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_1,-301.22820597140566,-0.3856472893194627,0.09838175914259203,-3.9199064204627123,1.0614526333875597e-4,1.774564774084465e-4,0.041154470617496136
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_2,330.19853102143253,0.42273653629159824,0.07940677678486026,5.323683360639786,1.7990414307124332e-7,4.6261065361176856e-7,0.07335892431063912
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_3,-127.49074928612212,-0.16321998040305502,0.08318816689124008,-1.9620576639998362,0.05053012795659434,0.064109215939695,0.010638866338927461
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_4,-300.3361149599057,-0.38450519016144763,0.05411853795749403,-7.1048702472976455,6.549323185322494e-12,4.160746494204878e-11,0.12357834511619034
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_5,-182.2994925050405,-0.23338885182470756,0.04134966937149516,-5.644273711789258,3.3786588754568294e-8,1.0024592267838945e-7,0.08171652235952538
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_6,46.570310139750774,0.05962162079160314,0.05416521144118002,1.1007364174392347,0.2717509470949664,0.31694494909564114,0.003372999621917863
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_7,-79.57087368417042,-0.1018705789722583,0.023601050917994717,-4.316357747213141,2.0555733507392333e-5,3.814466011681052e-5,0.049467375128736314
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_8,-168.86582594566605,-0.2161904056249646,0.048427699601573455,-4.464189036514557,1.07849014000082e-5,2.102471753070191e-5,0.05273208621311426
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_9,-22.1090989053438,-0.02830516496503381,0.016679957681757406,-1.6969566413223398,0.09057401800647964,0.1104062521975147,0.007979562571704454
Perirhinal_Cortex,ng_RAS_060622_mean,Eigengene_10,61.26154335563724,0.07843006619662654,0.023663652684724736,3.314368548320285,0.0010123665569532036,0.0015442879682337003,0.02977096011159147
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_1,-659.7996840537593,-0.8447082796533454,0.11631829217969555,-7.262041625820888,2.3970178765382136e-12,1.7491752072035614e-11,0.12839655706440187
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_2,445.5676545818465,0.5704378102435452,0.09775030474116304,5.835662730198442,1.2005057734227985e-8,3.813371280284183e-8,0.08686271828828228
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_3,-352.1499096483628,-0.45083977993374363,0.10093855704125482,-4.466477361564421,1.0676278559492492e-5,2.0888371094659224e-5,0.05278330634887504
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_4,-336.72961284744065,-0.43109795116774324,0.06796942549721836,-6.342527511658692,6.82168890957018e-10,3.0697600093065813e-9,0.10101672926831919
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_5,-280.52682177182874,-0.3591443505392696,0.05002987209077153,-7.178598216034956,4.095184161127654e-12,2.7642493087611664e-11,0.12583201819944423
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_6,-45.003990689161434,-0.05761634094610897,0.06721360013632663,-0.8572125407543723,0.3919008959661787,0.44088850796195106,0.0020483468921932476
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_7,-15.956795834025112,-0.020428681436956753,0.02999956998906979,-0.6809658086565857,0.49633333418853065,0.5425506082222805,0.0012936161008468138
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_8,-125.15931784822371,-0.16023516624410072,0.06111899511305638,-2.621691766163723,0.009122768261433059,0.012795571067984032,0.018837411027069213
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_9,-8.088544565894118,-0.010355355921327223,0.020760225141508805,-0.4988074961009127,0.6182213505617044,0.6571644277624417,6.945142927838647e-4
Piriform_Cortex,ng_RAS_060622_mean,Eigengene_10,91.18927104206048,0.11674502750823629,0.029145579968551417,4.005582583506871,7.526276696453883e-5,1.290218862249237e-4,0.042895119710573186
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_1,-439.37081939507146,-0.5625043144925986,0.09431416397213117,-5.964155231856931,5.904217271653628e-9,2.083841389995398e-8,0.09038047591627739
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_2,333.6583399511741,0.427165955279822,0.0779891285357582,5.4772500129164206,8.152867252126317e-8,2.2347960995676196e-7,0.07732022423984573
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_3,-173.1203736734622,-0.22163728863916793,0.08147954289681704,-2.720158714192125,0.006843349222843015,0.009724759421934811,0.020249803901985216
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_4,-184.2936045401309,-0.23594181295413322,0.05551461894251449,-4.250084346223316,2.729044801210071e-5,5.002575567561485e-5,0.04803239491623424
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_5,-202.76616818324487,-0.2595913051149843,0.04019371964930502,-6.458504148905582,3.4506159170638685e-10,1.6287366615667912e-9,0.10435575378219886
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_6,-44.70020812941668,-0.05722742344640107,0.0533166940210532,-1.0733490606863891,0.28383748181474894,0.3296177208171278,0.0032077726288842786
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_7,14.397619630705433,0.01843254673090365,0.023806265626402506,0.7742729170618388,0.4392804460898835,0.48608901821421535,0.0016717774356053668
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_8,19.48727885326322,0.024948580899780574,0.04895609074189738,0.5096113787212424,0.6106377441634947,0.6503833961504678,7.249036232611973e-4
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_9,12.684990615299505,0.01623995412400876,0.016460833455102877,0.9865815220294544,0.3245141374219246,0.37126617416915103,0.0027114634507550786
Amygdalopiriform_Transition_Area,ng_RAS_060622_mean,Eigengene_10,41.03457997660531,0.05253450448077495,0.023482079111355584,2.237216910463863,0.02588708411961201,0.034178546270392386,0.013788067880520716
Striatum,ng_RAS_060622_mean,Eigengene_1,-605.4332108095822,-0.7751056241886546,0.11511838591679757,-6.733117546912674,6.624371401182846e-11,3.507020153567389e-10,0.11240008007966672
Striatum,ng_RAS_060622_mean,Eigengene_2,354.0423488213476,0.45326257442242746,0.0974201989809086,4.652654984940578,4.6198142015033844e-6,9.378570183503112e-6,0.05701924971293391
Striatum,ng_RAS_060622_mean,Eigengene_3,-386.19357722278573,-0.49442417162850893,0.09829986712585805,-5.02975422128978,7.783785265533469e-7,1.8039674005957398e-6,0.06600190793850265
Striatum,ng_RAS_060622_mean,Eigengene_4,-345.3857500127354,-0.4421799672857476,0.06630700193459431,-6.668676827251472,9.802143709810181e-11,5.041102479330951e-10,0.11049547155757104
Striatum,ng_RAS_060622_mean,Eigengene_5,-242.34816333091462,-0.31026613845381207,0.04985048986259063,-6.223933592408798,1.3563662806389523e-9,5.65011569057616e-9,0.09763978467098958
Striatum,ng_RAS_060622_mean,Eigengene_6,-10.264253378367311,-0.013140806251828027,0.0659820593468701,-0.19915726156327326,0.8422527919989988,0.8663171574846844,1.1077994664873198e-4
Striatum,ng_RAS_060622_mean,Eigengene_7,-69.56855720183182,-0.08906511732602901,0.02906163744022156,-3.064697146168444,0.002344224922534182,0.00345869250865699,0.025564952896495564
Striatum,ng_RAS_060622_mean,Eigengene_8,-250.13814516932925,-0.32023925956358484,0.05809852353677558,-5.512003405058611,6.799114275515353e-8,1.9023428542892699e-7,0.07822753715711792
Striatum,ng_RAS_060622_mean,Eigengene_9,-14.72121545289434,-0.01884683015187277,0.020342786209268857,-0.9264625778392893,0.3548297683560169,0.402078119742922,0.0023918433248597427
Striatum,ng_RAS_060622_mean,Eigengene_10,126.89686932271637,0.16245966581919974,0.02792719499812765,5.817256829054679,1.3276605585965354e-8,4.192612290304849e-8,0.08636289255505371
Amygdala,ng_RAS_060622_mean,Eigengene_1,-424.75286172537085,-0.5437896800760516,0.09146568314836374,-5.94528637799585,6.557608128871174e-9,2.2699412753784833e-8,0.08986081329357636
Amygdala,ng_RAS_060622_mean,Eigengene_2,277.91133666851226,0.3557958767896181,0.07643744515022213,4.654732717588535,4.576112313343519e-6,9.324908110209433e-6,0.057067280308921615
Amygdala,ng_RAS_060622_mean,Eigengene_3,-246.49380597674156,-0.3155735957807066,0.07804609015096667,-4.04342607259741,6.453358260497788e-5,1.1169273912400018e-4,0.043673902018609954
Amygdala,ng_RAS_060622_mean,Eigengene_4,-252.18818891886295,-0.32286382724789264,0.05245816947381494,-6.1546910707407285,2.0168462354848742e-9,7.835229979581526e-9,0.09568606880136205
Amygdala,ng_RAS_060622_mean,Eigengene_5,-179.47030753636406,-0.22976678890853683,0.03934494344866641,-5.839804782241331,1.173573104617386e-8,3.749878559132476e-8,0.08697534084600007
Amygdala,ng_RAS_060622_mean,Eigengene_6,-18.5209477728506,-0.023711435923449653,0.051759596032372374,-0.4581070514657734,0.6471534708664046,0.6865675329427475,5.858634639191128e-4
Amygdala,ng_RAS_060622_mean,Eigengene_7,-54.505973300485216,-0.0697812503555742,0.022803682275856454,-3.0600869417241245,0.002379665576023434,0.00350141528897181,0.02549005543250265
Amygdala,ng_RAS_060622_mean,Eigengene_8,-196.42461057637504,-0.25147252854402624,0.04558309060358902,-5.516794171131221,6.630571399117068e-8,1.8648482060016755e-7,0.07835292010767277
Amygdala,ng_RAS_060622_mean,Eigengene_9,-22.304256321558107,-0.028555015168506316,0.015909384138292945,-1.7948535858013566,0.07352046753955585,0.09126678729048313,0.00891834899047915
Amygdala,ng_RAS_060622_mean,Eigengene_10,77.0551604784072,0.09864983815424908,0.02232420669474938,4.418962765536989,1.3162175696249108e-5,2.5293860768592593e-5,0.05172403543905039
Accumbens,ng_RAS_060622_mean,Eigengene_1,-411.3578971741922,-0.5266407821067083,0.09406720776294607,-5.598558675557466,4.3087357869233395e-8,1.257685040507353e-7,0.08050431129066303
Accumbens,ng_RAS_060622_mean,Eigengene_2,234.1776516145911,0.2998058441211761,0.07896846176022433,3.796526327579873,1.7230021707567597e-4,2.8194580976019707e-4,0.038703236631342945
Accumbens,ng_RAS_060622_mean,Eigengene_3,-262.59602562530443,-0.3361884559976304,0.07970310733672106,-4.2180094005286115,3.126218853955195e-5,5.664960339381897e-5,0.04734433432405575
Accumbens,ng_RAS_060622_mean,Eigengene_4,-274.8417939391195,-0.3518660959471406,0.053291767956651866,-6.602635068015617,1.460392954549293e-10,7.234974270244204e-10,0.10855417187709866
Accumbens,ng_RAS_060622_mean,Eigengene_5,-183.67584248031534,-0.23515092332597254,0.04025673015607298,-5.841282250553044,1.1641096301518656e-8,3.7417809540595684e-8,0.08701552587698261
Accumbens,ng_RAS_060622_mean,Eigengene_6,-7.740849969896178,-0.009910220054899799,0.052973178818346914,-0.1870799577439642,0.8517039183112368,0.8710608255455831,9.775276354539234e-5
Accumbens,ng_RAS_060622_mean,Eigengene_7,-60.09398651304287,-0.07693530201934434,0.023283451665716638,-3.3042910958355263,0.0010483404759364025,0.0015946587521286123,0.02959554587742701
Accumbens,ng_RAS_060622_mean,Eigengene_8,-212.97110858183277,-0.2726561759483481,0.046396223146193315,-5.876689037579966,9.583461781221761e-9,3.1748891790550623e-8,0.08798051724748099
Accumbens,ng_RAS_060622_mean,Eigengene_9,-10.136964981055279,-0.012977845332456538,0.016337114641445633,-0.7943780537312897,0.4275016433291152,0.4768049230541625,0.0017595702213116968
Accumbens,ng_RAS_060622_mean,Eigengene_10,106.87934978774383,0.1368322445003131,0.022314119792728935,6.132092404778607,2.293966662080447e-9,8.848157125167438e-9,0.09505135032774693
Bed_Nucleus_of_the_Stria_Terminalis,ng_RAS_060622_mean,Eigengene_1,-409.75671145008636,-0.5245908647285955,0.09550536079874722,-5.49278972762623,7.51792771665444e-8,2.0926190551512357e-7,0.07772543358180455
